id,title,description,avg_salary,currency,employer,city,search_query,employment,remote,published_at,url
127199663,Ведущий менеджер по персоналу,Высшее образование (управление персоналом будет преимуществом). Опыт работы в сфере подбора и адаптации персонала от 3 лет. Умение работать с... Осуществлять полный цикл найма персонала категории «руководитель» и «топ-менеджер». Разрабатывать и внедрять стратегии по привлечению лучших кандидатов.,80000.0,RUR,Торговый дом ЛАВР,Челябинск,data analyst,Полная занятость,Очная,2025-11-01T07:33:23+0300,https://hh.ru/vacancy/127199663
126988120,Web Reverse-Engineer (Data Extraction - внутренний API wildberries),"3+ лет в web-reverse/<highlighttext>data</highlighttext>-scraping с упором на браузерные SPA (DevTools/Network/Sources). Уверенный разбор XHR/Fetch... Снять и разобрать HAR/Network, построить карту: экран → эндпоинт → параметры → ответ. Выявить обязательные заголовки/куки/anti-CSRF/подписи, расписать механику...",1000.0,RUR,Бабенков Павел Евгеньевич,Челябинск,data analyst,Частичная занятость,Удалённая,2025-10-27T13:06:43+0300,https://hh.ru/vacancy/126988120
125956775,Game Analyst/Игровой аналитик (Gamedev),"Любовь к играм, желание «копаться в данных» и анализировать поведение игроков. Умение искать закономерности, выдвигать гипотезы и проверять их на... Подготовка регулярных отчетов по проведенным анализам. Ведение логов проекта и мониторинг данных и метрик в Clickhouse. Ведение раздела <highlighttext>аналитики</highlighttext> в...",,,ROCKSTONE,Челябинск,data analyst,Полная занятость,Удалённая,2025-10-30T12:10:37+0300,https://hh.ru/vacancy/125956775
126784291,Ведущий маркетолог,"Умение работать с данными: <highlighttext>аналитика</highlighttext> продаж, веб-<highlighttext>аналитика</highlighttext> (Google Analytics, Яндекс.Метрика), оценка эффективности рекламных каналов. Навыки управления бюджетом и командой.  Разработка и внедрение комплексной маркетинговой стратегии на год с ежеквартальной детализацией. Проведение анализа рынка, конкурентов и целевой аудитории.",100000.0,RUR,Первый Гипермаркет Мебели,Челябинск,data analyst,Полная занятость,Очная,2025-10-21T14:55:07+0300,https://hh.ru/vacancy/126784291
126873928,.NET Разработчик (Middle),"Опыт разработки на WPF под .NET 6+/8: XAML, стили/ресурсы, команды, binding’ы, <highlighttext>data</highlighttext> templates. Понимание многопоточности в... Основная зона ответственности: WPF на .NET 8 с легаси‑кодовой базой. Распределение времени: 70–80% — WPF/desktop, 20–30% — backend...",,,Управляющая Компания Луч,Челябинск,data engineer,Полная занятость,Очная,2025-10-23T13:15:35+0300,https://hh.ru/vacancy/126873928
126911483,Инженер машинного обучения (Средний уровень/middle),"Бакалавр/Магистр ИТ/математики, <highlighttext>Data</highlighttext> Science. 2+ лет практики в ML (predictive modeling, time‑series, recommendation). Глубокое знание Python... Анализ бизнес‑задач и формулирование ML‑хипотез. Feature‑<highlighttext>engineering</highlighttext>, выбор и настройка алгоритмов (XGBoost, LightGBM, CatBoost, линейные модели).",200000.0,RUR,Челябинский кузнечно-прессовый завод (ЧКПЗ),Челябинск,data engineer,Полная занятость,Очная,2025-10-24T12:59:11+0300,https://hh.ru/vacancy/126911483
126918433,Руководитель группы,"Высокие аналитические способности и умение работать с большими объемами <highlighttext>данных</highlighttext>. Владение навыками проведение хронометражей. Аналитический склад ума и высокая обучаемость.  Контроль за своевременным предоставлением необходимой информации, материалов и статистических <highlighttext>данных</highlighttext>. - Анализ степени обоснованности и напряженности норм, анализ затрат рабочего времени...",150000.0,RUR,Челябинский цинковый завод,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-24T15:13:01+0300,https://hh.ru/vacancy/126918433
127209550,Аналитик проектов строительного холдинга,"Аналитический склад ума, умение работать с большими массивами <highlighttext>данных</highlighttext>. Внимательность к деталям, высокая организованность и стрессоустойчивость. Опыт работы в строительной... Анализ и контроль выполнения сетевых графиков по строительным проектам компании. Мониторинг ключевых показателей проектов: сроки, документация, поставки материалов, заключение контрактов.",275000.0,RUR,Строймеханизация,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-01T11:36:06+0300,https://hh.ru/vacancy/127209550
127195319,Младший менеджер по работе с маркетплейсом OZON,"Опыт работы от 1 года. Опыт работы с таблицами, отчётами. Хорошо знаком с интерфейсом Ozon, MPSTATS. Аналитический склад ума. Отслеживание метрик по результатам рекламных кампаний. Ведение учета. Работа с внутренней <highlighttext>аналитикой</highlighttext> Ozon. Поддержание рейтинга по карточкам товаров.",50000.0,RUR,Астраханцева Алина Евгеньевна,Челябинск,аналитик данных,Полная занятость,Удалённая,2025-10-31T18:54:27+0300,https://hh.ru/vacancy/127195319
126911320,"Менеджер по маркетплейсам (OZON, Wildberries, Яндекс.Маркет)","Полное ведение карточек товаров на площадках: OZON, Wildberries, Яндекс.Маркет. Подготовка контента: составление ТЗ для фотосъемки и написание продающих описаний.",70000.0,RUR,Галеон Трейд,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-28T10:50:20+0300,https://hh.ru/vacancy/126911320
127148683,Менеджер маркетплейсов WB и Ozon,"Успешный опыт работы маркетплейсах (Ozon,Wildberries) с подтвержденными кейсами. Умение анализировать, проводить причинно-следственную связь. Определять возможные зоны роста для... Анализ рынка и конкурентов. <highlighttext>Аналитика</highlighttext> и отчётность. Поддержка и взаимодействие с покупателями. Контроль контента. Ведение статистических <highlighttext>данных</highlighttext> по ключевым метрикам.",50000.0,RUR,Бархатова Валерия Евгеньевна,Челябинск,аналитик данных,Полная занятость,Удалённая,2025-10-30T14:22:39+0300,https://hh.ru/vacancy/127148683
127057924,Аналитик (трейд-маркетолог),"Знание 1:С или др. баз <highlighttext>данных</highlighttext>. Внимательность к деталям, развитые аналитические способности, умение работать в быстром темпе и в... Прием заявок на планирование акций. Анализ первичных <highlighttext>данных</highlighttext> о продажах. Разработка механики акций. Расчет экономических показателей. Оценка эффективности проведенных акций.",80500.0,RUR,МАКФА,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-28T13:14:15+0300,https://hh.ru/vacancy/127057924
121154961,Аналитик,"Высшее образование (строительное, экономическое, техническое). Опыт работы <highlighttext>аналитиком</highlighttext> в строительной компании от 3х лет. Уровень владения Excel, Power Point... ...<highlighttext>данных</highlighttext> (схемы, своды, инфографика). Мониторинг хода строительства объекта, контроль за отклонениями от планов. Обход объектов для проверки соответствия предоставленных <highlighttext>данных</highlighttext>.",130000.0,RUR,ПМЗ,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-27T09:41:46+0300,https://hh.ru/vacancy/121154961
127108876,Аналитик,"Базовые знания статистики и методов анализа <highlighttext>данных</highlighttext>. Уверенное владение Excel, Power BI, инструментами анализа рынка и визуализации <highlighttext>данных</highlighttext>. Коммуникабельность.  Мониторинг ключевых показателей (рынков, конкурентов, тенденций, новостей). Ведение внутренней базы <highlighttext>данных</highlighttext> и обновление аналитических материалов. Подготовка рекомендаций для руководства на...",,,Автомобильный Завод Урал,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-29T14:24:52+0300,https://hh.ru/vacancy/127108876
126546802,Менеджер по сопровождению клиентов,"Высшее образование. Продвинутый пользователь ПК (интернет, офисные программы). Желание работать и развиваться. Excel (умение работать с формулами). Аналитический склад ума.  ...занесение информации в Базу <highlighttext>данных</highlighttext> Партнера (загрузка классификатора). Обработка информации и ее <highlighttext>аналитика</highlighttext>. Постановка задач службам (<highlighttext>аналитики</highlighttext>, IT) для решения...",77500.0,RUR,ProAnalytics,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-15T09:15:59+0300,https://hh.ru/vacancy/126546802
126732856,Оператор 1С/Помощник менеджера,"Отличные коммуникативные навыки. Грамотная речь. Готовность к обучению. Уверенный пользователь ПК; знание 1С приветствуется. Выставление счетов, оформление и контроль доставок товара клиентам. Прием и обработка заказов от клиентов. Координация и сопровождение процесса продаж.",52500.0,RUR,САТУРН УРАЛ,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-20T14:18:46+0300,https://hh.ru/vacancy/126732856
126686487,Экономист - аналитик данных (E-commerce),"Владение SQL и опыт работы с базами <highlighttext>данных</highlighttext> (PostgreSQL). Умение работать с большим массивом <highlighttext>данных</highlighttext>. Аналитическое мышление. Математический склад ума.  Cбор и консолидация <highlighttext>данных</highlighttext> из различных источников (API маркетплейсов, SelSup), актуализация внутренних справочников (номенклатура и др.). Расчет юнит-экономики по...",95000.0,RUR,ПРОГРУПП,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-19T04:21:41+0300,https://hh.ru/vacancy/126686487
126390565,Бухгалтер на клиент-банк и первичную документацию,Опыт работы на <highlighttext>данных</highlighttext> участках от 3 лет с ОСНО. Уверенный пользователь ПК и офисной техники. Знание 1С 8... Своевременное внесение <highlighttext>данных</highlighttext> каждого первичного документа в систему 1С 8.3/ отражение проводок в учете и <highlighttext>аналитике</highlighttext> по правилам...,70000.0,RUR,Инженерный центр АС Теплострой,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-10T10:45:19+0300,https://hh.ru/vacancy/126390565
126338949,Бухгалтер по учету взаиморасчетов,"Умение быстро и эффективно работать в режиме многозадачности и с большим объемом <highlighttext>данных</highlighttext>. Профильное образование. Если Вам интересна наша вакансия... <highlighttext>Аналитика</highlighttext> и контроль дебиторской /кредиторской задолженности, в тесном взаимодействии с другими отделами. Ежедневное отражение первичной документации в 1С Бухгалтерия...",80000.0,RUR,Дст-Урал,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-21T11:45:16+0300,https://hh.ru/vacancy/126338949
127126727,Специалист по тендерам,"Готовы к работе. Трудолюбивы. - у Вас есть опыт работы в сфере металлопродукции. Оформление контрактов, согласование условий, подписание документов и контроль исполнения. <highlighttext>Аналитика</highlighttext> и отчётность. Ведение базы <highlighttext>данных</highlighttext>, составление отчётов, анализ эффективности и...",75000.0,RUR,ЗСДТ ТРУБОСТАН,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T07:45:02+0300,https://hh.ru/vacancy/127126727
126284405,Аналитик данных,"Наличие навыков работы с большими базами <highlighttext>данных</highlighttext>. Внимательность, ответственность. Умение работать в Microsoft Excel, Google Таблицах, знание аналитических формул, умение... Получение <highlighttext>данных</highlighttext> из первичных или вторичных источников <highlighttext>данных</highlighttext> и ведение баз <highlighttext>данных</highlighttext>. Работа по актуализации <highlighttext>данных</highlighttext>, просматривая компьютерные отчеты, распечатки...",55000.0,RUR,ФОНД ЦЕНТР ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ И РАЗВИТИЯ НЕКОММЕРЧЕСКОГО СЕКТОРА ЭКОНОМИКИ ЧЕЛЯБИНСКОЙ ОБЛАСТИ,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-08T08:06:34+0300,https://hh.ru/vacancy/126284405
126548811,Менеджер по стратегическому развитию,"Опыт работы с BI системами или другими современными инструментами анализа <highlighttext>данных</highlighttext>. Участие в проектах цифровизации, тесная работа с ИТ специалистами.  Подготовка ежегодного отчета о реализации стратегии и приоритетных проектов для Совета директоров. Контроль и актуализация исполнения ключевых показателей эффективности стратегии.",89450.0,RUR,Уралэнергосбыт,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-15T09:46:17+0300,https://hh.ru/vacancy/126548811
127126284,Специалист по конкурентной аналитике,"...умение оформлять отличные отчётные материалы в них. Знание инструментов конкурентной <highlighttext>аналитики</highlighttext>. Знание иностранного языка на уровне А2-B1. Формирование базы <highlighttext>данных</highlighttext> производителей продукции. Оценка уровня развития производства, присутствия продукции производителя на рынке. Оформление результатов проведенной <highlighttext>аналитики</highlighttext> в виде...",105000.0,RUR,Челябинский кузнечно-прессовый завод (ЧКПЗ),Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T07:19:54+0300,https://hh.ru/vacancy/127126284
124538473,Менеджер по продажам металлопроката,"Опыт активных продаж в В2В секторе от 2 лет. Знания технологии продаж. Навыки продаж по телефону.  Наработка клиентской базы. Проработка выгодных сделок. Выбор стратегии продаж. Прием и обработка входящих заявок. Проведение встреч, переговоров с ЛПР, командировки.",162500.0,RUR,НПК Специальная Металлургия - Челябинск,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-26T11:42:17+0300,https://hh.ru/vacancy/124538473
127141358,Руководитель отдела продаж дорожно-строительной техники,"Опыт работы в продажах схожих продуктов с рынка В2В (спецтехники / горного оборудования / навесного оборудования). Опыт результативных личных продаж... Выполнение плана продаж отдела, включая обязательные личные продажи, ведение отчетности в 1С, CRM, <highlighttext>аналитика</highlighttext> по региону. Формирование отдела активных...",200000.0,RUR,ГК ТЕХПОРТАВТОСЕРВИС,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T12:19:58+0300,https://hh.ru/vacancy/127141358
125707572,Аналитик отдела диспетчерской службы,"Опыт работы от 1 года, желательно в должности логиста, <highlighttext>аналитика</highlighttext>. Желание обучаться, организованность, умение работать с базами <highlighttext>данных</highlighttext> и общаться... Проводить сбор, систематизацию и контроль достоверности информации о работе автотранспорта и спецтехники, включая данные о времени работы, пробеге, расходе топлива...",90000.0,RUR,МС4,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T16:03:49+0300,https://hh.ru/vacancy/125707572
127079562,Аналитик по исследованию рынков,"Отличные навыки работы в Excel (сводные таблицы, формулы, визуализация <highlighttext>данных</highlighttext>) и PowerPoint. Владение английским языком на уровне чтения и анализа... Сбор, обработка и структурирование <highlighttext>данных</highlighttext> (в первую очередь в Excel), подготовка аналитических справок и выводов. Оформление результатов исследований в PowerPoint...",80000.0,RUR,Деломант Групп,Челябинск,аналитик данных,Проектная работа,Удалённая,2025-10-28T18:16:03+0300,https://hh.ru/vacancy/127079562
127256003,Младший специалист по бюджетированию,"Продвинутый пользователь MS Excel (построение сводных таблиц, умение работать с большим массивом <highlighttext>данных</highlighttext>, знание формул и ВПР). Знание основ корпоративных... Составление справок-расчетов по процентам/основному долгу по кредитной линии. Администрирование кредитных соглашений. Подготовка ежеквартального мониторинга по кредитным линиям (расшифровки...",127500.0,RUR,"Алабуга, ОЭЗ ППТ",Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T17:35:42+0300,https://hh.ru/vacancy/127256003
126020111,Специалист по расчету KPI,Высшее профессиональное образование. - Опыт разработки систем мотивации. - Опыт работы на аналогичных позициях не менее 1 года в крупных корпоративных структурах... Администрирование процесса расчета премий работникам. - Подготовка/проверка исходных <highlighttext>данных</highlighttext> для ежемесячной/ежеквартальной систем премирования. - Сопровождение расчетов мотивации. - Отработка вопросов по...,,,АльянсАвто,Челябинск,аналитик данных,Частичная занятость,Очная,2025-10-16T14:35:21+0300,https://hh.ru/vacancy/126020111
126555596,Маркетолог в офис,"Наличие портфолио. Опыт сбора и анализа аналитических <highlighttext>данных</highlighttext> маркетинговых мероприятий, конкурентной среды и трендов. Чувство стиля, ""насмотренность"", наличие качественных связей... ...менеджером, структурное формирование сайта - каталог, ведение карточек товаров, наполнение контентом, <highlighttext>аналитика</highlighttext> поискового продвижения. Работа с виртуальной АТС. Помощь в организации...",75000.0,RUR,Специальная Автомобильная Техника,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-02T11:20:30+0300,https://hh.ru/vacancy/126555596
126773402,Аналитик производственных процессов (MES),"Способность анализировать задачу и ее окружение, мыслить логически и аргументировать предложенное решение. Знание SQL на уровне уверенного написания запросов к... ...алгоритмов, списка ограничений и допущений расчетов, схем наследования <highlighttext>данных</highlighttext> и интеграционных потоков <highlighttext>данных</highlighttext>). Уточнение и согласования требований с Заказчиком.",110000.0,RUR,АСКОН,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-21T12:20:21+0300,https://hh.ru/vacancy/126773402
127185510,Ведущий специалист по контекстной рекламе / PPC Growth Manager,"Отличные аналитические навыки: сквозная <highlighttext>аналитика</highlighttext>, Excel/Google Sheets, BI‑инструменты; умение принимать решения на основе <highlighttext>данных</highlighttext>. Проактивность, ответственность и стремление... Управлять <highlighttext>аналитикой</highlighttext> и бюджетом: настраивать сквозную <highlighttext>аналитику</highlighttext>, работать с Яндекс.Метрикой, GA4, BI‑системами; отслеживать CPL/CPA/ROAS/ ROMI/LTV...",125000.0,RUR,Аспро,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-31T14:58:21+0300,https://hh.ru/vacancy/127185510
126895636,Руководитель отдела продаж,"Уверенное владение системами <highlighttext>аналитики</highlighttext>, MS Office и инструментами автоматизации продаж. Навыки (Hard Skills): Стратегическое планирование, аналитические способности (анализ воронки продаж... Анализ продаж: сбор и анализ <highlighttext>данных</highlighttext> для выявления тенденций, подготовка отчетов для руководства, контроль финансового плана, прогнозирование поступлений, контроль дебиторской...",200000.0,RUR,ИТ Дистрибуция,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-24T08:30:56+0300,https://hh.ru/vacancy/126895636
126379673,SMM-менеджер,"Имеешь опыт работы в SMM от 3-х лет, предпочтительно в сфере beauty, fashion или lifestyle. Обладаешь стратегическим мышлением: умеешь... ...работать с <highlighttext>аналитикой</highlighttext> (IG, VK, Telegram, YouTube), измерять эффективность контента (ER, CTR, охваты, конверсия) и на основе <highlighttext>данных</highlighttext> корректировать стратегию.",,,NAVI,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T06:12:06+0300,https://hh.ru/vacancy/126379673
126465402,Руководитель отдела продаж e-com,"Цифровая грамотность: уверенное владение CRM, Excel, BI-системами, <highlighttext>аналитикой</highlighttext> и ИИ. Лидерство и наставничество: развитие команды, построение доверительных отношений.  Автоматизация и ИИ. Внедрение инструментов прогнозирования спроса. Автоматизация <highlighttext>аналитики</highlighttext> и сценарное моделирование акций. Взаимодействие с маркетингом и брендом.",150000.0,RUR,NAOMI,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-13T12:53:39+0300,https://hh.ru/vacancy/126465402
117494058,Аналитик упоминаний в соцсетях,"Грамотно пишете, умеете пользоваться MS Excel и PowerPoint. Можете обрабатывать большие объёмы <highlighttext>данных</highlighttext>, ответственны, пунктуальны и аккуратны. Работали в области... Работать с системами мониторинга упоминаний в соцсетях и СМИ. Писать поисковые запросы. Фильтровать упоминания по различным критериям в зависимости от...",43000.0,RUR,Яндекс Крауд,Челябинск,аналитик данных,Полная занятость,Удалённая,2025-10-29T06:50:21+0300,https://hh.ru/vacancy/117494058
126405272,Аналитик г. Челябинск ООО Торговый дом ММК,"Визуализация <highlighttext>данных</highlighttext>: Power BI или аналоги. Базовые знания статистики (корреляция, регрессия, A/B-тестирование). Опыт работы с большими массивами <highlighttext>данных</highlighttext>... Выявление закономерностей, трендов и аномалий в <highlighttext>данных</highlighttext>. Формулировка выводов и рекомендаций для бизнеса. Автоматизация процессов анализа (скрипты и т. д.).",80000.0,RUR,Магнитогорский металлургический комбинат,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-10T13:48:34+0300,https://hh.ru/vacancy/126405272
125704973,Интернет-маркетолог,"Опыт настройки и ведения контекстной и таргетированной рекламы. Умение работать со сквозной <highlighttext>аналитикой</highlighttext> (Calltouch, Яндекс.Метрика, PowerBi). Понимание основ SEO, UX... Анализировать эффективность каналов привлечения и сквозной <highlighttext>аналитики</highlighttext> (от рекламы до записи и оплаты). Разработывать акции и офферы, анализ их результативности.",70000.0,RUR,Стоматологическая практика,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-24T14:28:58+0300,https://hh.ru/vacancy/125704973
127108474,Маркетинговый аналитик,"Уверенное владение Excel, Power BI, инструментами анализа рынка и визуализации <highlighttext>данных</highlighttext>. Коммуникабельность. Умение расставлять приоритеты. Стрессоустойчивость. Умение работать в режиме... Изучение рынка литья чугуна: объемы, тенденции, ключевые игроки, клиентские сегменты, география. Анализ конкурентов (позиционирование, каналы продаж, ценовая политика, коммуникации).",,,Автомобильный Завод Урал,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-29T14:16:25+0300,https://hh.ru/vacancy/127108474
126475140,Аналитик-операционист,Высшее образование. Отличное знание Excel. Внимательность и усидчивость. Умение работать с большими объемами <highlighttext>данных</highlighttext>. Способность планировать и организовывать рабочий процесс. Работа с таблицами Excel. Учет движения денежных средств. Контроль за финансовыми потоками организации. Формирование платежных поручений в онлайн банке.,70000.0,RUR,Юридическая компания Ваш партнер,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T14:48:58+0300,https://hh.ru/vacancy/126475140
126484035,Экономист-сметчик,"Умение пользоваться отраслевыми справочниками, работать с большими массивами <highlighttext>данных</highlighttext>. Знание MS office (Word, Exel, Outlook, Power Point), 1c, CRM... ...заказа, рекомендации по ценообразованию. Проверка и согласование сметных расчётов потенциальных заказчиков. Формирование и <highlighttext>аналитика</highlighttext> сводной отчетности по клиентам, заказам, номенклатуре.",70000.0,RUR,ЗМК Система,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-31T09:16:35+0300,https://hh.ru/vacancy/126484035
123947611,Коммерческий директор,"Обязательно владение разговорным и письменным английским языком. Навыки успешных переговоров на уровне первых лиц. Опыт работы с зарубежными компаниями (ВЭД).  ...базы <highlighttext>данных</highlighttext>, проверка их надежности и репутации, анализ финансовой устойчивости и юридической чистоты. Работа с таможенными органами. Финансовое планирование, <highlighttext>аналитика</highlighttext>...",,,НПП Челябинский Часовой завод Молния,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T08:14:58+0300,https://hh.ru/vacancy/123947611
127085317,Менеджер по продажам (ассистент руководителя отдела продаж),"Высшее или среднее профессиональное образование (менеджмент, юриспруденция, педагогическое). Опыт работы в сфере продаж будет преимуществом. Владение ПК и офисными программами... Мониторинг тендеров и участие в подготовке конкурсной документации. Подготовка отчетов и <highlighttext>аналитики</highlighttext> для руководителя отдела продаж. Поддержка работы офиса: временное...",55000.0,RUR,Управляющая компания ВнешЭкономАудит,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-29T07:23:07+0300,https://hh.ru/vacancy/127085317
127249498,Финансовый менеджер,"Продвинутый пользователь MS Excel (построение сводных таблиц, умение работать с большим массивом <highlighttext>данных</highlighttext>, знание формул и ВПР). Знание основ корпоративных... Составление справок-расчетов по процентам/основному долгу по кредитной линии. Администрирование кредитных соглашений. Подготовка ежеквартального мониторинга по кредитным линиям (расшифровки...",127500.0,RUR,"Алабуга, ОЭЗ ППТ",Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T09:32:01+0300,https://hh.ru/vacancy/127249498
127133640,Аналитик ГКУЗ «ЦКДМО»,"Высшее образование. Распечатка и систематизация документов. Подготовка проектов отчетных форм, внесение в компьютерные базы <highlighttext>данных</highlighttext> различной информации, важную и необходимую для работы...",28000.0,RUR,Министерство здравоохранения Челябинской области,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T10:12:13+0300,https://hh.ru/vacancy/127133640
126481597,Маркетолог (сеть розничных магазинов бьюти-сфера),"Креативное и гибкое мышление, инициативность. - Опыт разработки и запуска маркетинговых мероприятий (офлайн/онлайн). - Знания основ маркетинга, бюджетирование. - Умение работать с... Разработкой мер по привлечению новых клиентов (генерация трафика) и удержанию клиентов. -<highlighttext>Аналитикой</highlighttext> конкурентов, целевой аудитории рынка, формированием маркетинговой стратегии. -",90000.0,RUR,Рожкова Надежда Николаевна,Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T16:22:52+0300,https://hh.ru/vacancy/126481597
126756861,Экономист,"Навыки работы в Excel и Google таблиц (формулы, сводные таблицы, <highlighttext>аналитика</highlighttext> <highlighttext>данных</highlighttext>). Готовность работать с большими объёмами номенклатуры и производственными... Работа с большой номенклатурой: контроль корректности <highlighttext>данных</highlighttext>, заведение и структурирование номенклатуры в 1С. Контроль и анализ запасов по направлениям...",,,Котельный завод ФАЧИ,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-21T08:11:58+0300,https://hh.ru/vacancy/126756861
118363313,Lead Project manager (Gamedev),"Мыслить и фокусироваться на результаты, а не только на процессах. Эффективные коммуникативные навыки (лидерство, мотивация, ведение переговоров, решение конфликтов). Многозадачность.  Выстраивание бизнес-процессов проектов и отчетность. Обучение проектных менеджеров. <highlighttext>Аналитика</highlighttext> работы менеджеров, контроль, работа с мотивацией. Формирование благоприятной среды в...",,,ROCKSTONE,Челябинск,аналитик данных,Полная занятость,Удалённая,2025-10-25T17:19:09+0300,https://hh.ru/vacancy/118363313
125968170,Инженер-аналитик,"Высшее образование (экономическое, техническое, информационные технологии). Знание основ <highlighttext>аналитики</highlighttext>, умение анализировать и работать с большими объемами <highlighttext>данных</highlighttext>. Отличное знание программ... Анализ показателей эксплуатации транспорта (автомобильного, железнодорожного), анализ инцидентов, простоев, поломок и ремонтов, расхода ГСМ, нецелевого использования. Разработка и корректировка форм...",72000.0,RUR,Группа Компаний Мечел,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-30T14:10:22+0300,https://hh.ru/vacancy/125968170
126568457,Менеджер по продажам медицинского оборудования,"Знание продукции: — Понимание функционала, преимуществ и ограничений медицинского оборудования (например, МРТ, УЗИ, хирургические роботы). — Знание стандартов качества (ISO, FDA, CE... Аргументация и закрытие сделок: 3. <highlighttext>Аналитика</highlighttext> и стратегия. - Исследование рынка: — Анализ конкурентов, ценовых трендов и новых возможностей (например, рост спроса...",120000.0,RUR,Консенс-Мед,Челябинск,аналитик данных,Полная занятость,Очная,2025-10-15T14:26:23+0300,https://hh.ru/vacancy/126568457
127251423,Младший специалист отдела финансового моделирования,"Продвинутый пользователь MS Excel (построение сводных таблиц, умение работать с большим массивом <highlighttext>данных</highlighttext>, знание формул и ВПР). Знание налогового и... Формирование БДДС (Бюджет движения денежных средств) и БДР (Бюджет доходов и расходов) на основании <highlighttext>данных</highlighttext> из 1C (вручную по...",127500.0,RUR,"Алабуга, ОЭЗ ППТ",Челябинск,аналитик данных,Полная занятость,Очная,2025-11-03T11:28:45+0300,https://hh.ru/vacancy/127251423
